address,hash160,n_tx,n_unredeemed,total_received,total_sent,final_balance
1G3LwaNkR4CGQgMrUBJ9K9UJ43nyi5kK4X,a4fb5d5343f8d2ce90779dca50831681e430c498,0,0,0,0,0
bc1qre8jdw2azrg6tf49wmp652w00xltddxmpk98xp,1e4f26b95d10d1a5a6a576c3aa29cf79beb6b4db,132,1,91502806,91264865,237941
bc1qcrxcatf2q2z3w8hucx20ntta3zz4esm3cx8gz6,c0cd8ead2a0285171efcc194f9ad7d88855cc371,0,0,0,0,0
3CYUgLD15XoNm59bdqzRERuVqgd1q2V4VK,770bf950cb04f33d8fcd6924ce0a48607219a0bc,248,0,129926866,129926866,0
1AWzYo2DmpN1qSdXPan9KmpW1XwWP22YfX,68653bd5f25fb6bab198ba81b34abf87b29c5315,0,0,0,0,0
3JLFyKy14Xi5nSGSm8KiWsUXznRiESgwEP,b68d213b0cd2d99b2e9ecfdc908147b4697091b1,10932,0,8853049873,8853049873,0
bc1q36zwp9u2jakk8pgsk8h6xytaen97xtu5endl7a,8e84e0978a976d638510b1efa3117dcccbe32f94,0,0,0,0,0
bc1qurltgsurlusqzz60lx08jjrwukxnz9r9kkrwsa,e0feb44383ff20010b4ff99e79486ee58d311465,187,0,103080706,103080706,0
1EK87Y8qYDfjVFk1UMTffrYqNpGTQCtYxy,92070f54c6a3bd5c56f7d6751fa26d587095d250,0,0,0,0,0
bc1qu2nug62tlxax2jxe9xetr5plzjya7utf2xtt6l,e2a7c4694bf9ba6548d929b2b1d03f1489df7169,202,0,96542296,96542296,0
3CYgnEwDe8BraNUYp1ZFQLr4RcZM8ASUNc,77161376be1f1a2f683cd807b06cdfb6d40e90a1,3,1,95238,89396,5842
bc1qgedqatg2dttaearrmqc4mr56jzeukrftv40ene,465a0ead0a6ad7dcf463d8315d8e9a90b3cb0d2b,331,0,101950617,101950617,0
3EcDbxFvybK3cPazAntDN3vki2vKYmd99N,8db14e0f1e219a94d62e7222e3c9b2df00397859,365,0,90642694,90642694,0
bc1q6y9ydysekj0v0l6fpcx7e4tt6fs3kjvu6td0e6,d10a469219b49ec7ff490e0decd56bd2611b499c,99,3,20504321,20489960,14361
1K8hUE7bNEUbBaHftUfArfSaibeXAJjsp8,c6e6f53ff7787f1b1328a68f1382b3fc4d2c4927,0,0,0,0,0
374C5JpCpWW9BffA42YPZ349ueypXXLXZa,3ad9d67c45ad2701ee918f2bf23d058f591a88bd,449,0,318861589,318861589,0
bc1qk4c6w249guxh2zn2aajrr82p9p7gjm042k5umn,b571a72aa5470d750a6aef64319d41287c896df5,0,0,0,0,0
bc1qakcv0m80d94kfvj6xd9kx6995p2ttnexr7rr75,edb0c7ecef696b64b25a334b6368a5a054b5cf26,0,0,0,0,0
bc1qf7z3lk4cpfrl3n29h286ldgc874zsymnqd5d3s,4f851fdab80a47f8cd45ba8fafb5183faa281373,0,0,0,0,0
35Fcnb3xs2HYQy7LJudk3k5gNzMLfwHitp,2712ca4782998f3c3cf0d79caf9355e6f517f279,0,0,0,0,0
bc1qpnlftmtsr2c0gg0kcyzhkk6v35xffnzq6dyv4h,0cfe95ed701ab0f421f6c1057b5b4c8d0c94cc40,54,0,13218775,13218775,0
bc1qdzw8dy9dwy8d308shw67znl93585zdamw3qvhd,689c7690ad710ed8bcf0bbb5e14fe58d0f4137bb,70,0,22165668,22165668,0
1GwaVJAdZHQEJFdD1tpDw4KvYas1XAJyic,aedc4d8e47f44e744b395c309f5fadac1b86f410,36,0,34977162,34977162,0
1Vry5C4Dp3Pwo1QNpDbEEszupL9X45Bfe,05755b69cfe272d17d0afff610d980a5f3620f2d,0,0,0,0,0
bc1qhhtnf3x5g5cdwqjxspcux46uueqck2u2t9laed,bdd734c4d44530d702468071c3575ce6418b2b8a,64,0,53993429,53993429,0
bc1qfezx789rl00uhxsg0lyeh7gu74vjpdhhy6qhhz,4e446f1ca3fbdfcb9a087fc99bf91cf55920b6f7,0,0,0,0,0
1CYYS3R6CKD43nCxFbqvEvjr3VUScKswBw,7ea0842f084fba0dcead2dc176f0389683ca6012,17,4,354032247419,336271560011,17760687408
bc1qnccgvqq2k48z427wgt7244n9nlkqpvpf452jpg,9e3086000ab54e2aabce42fcaad6659fec00b029,2,1,232703,224952,7751
1L9SMfiUmYiDbPPpqgqy587Vg6M6hsGbES,d202e24d2574b5cbc68490900f8b58f64af7a579,0,0,0,0,0
bc1q4lt9cx0ukjpl08hwt3aj8jd57vmpzee33hhaw6,afd65c19fcb483f79eee5c7b23c9b4f336116731,0,0,0,0,0
bc1qz9e8cfqghfh2g0vjk50ksqjwq8cky90ts5huvm,11727c2408ba6ea43d92b51f68024e01f16215eb,2,0,33703759,33703759,0
1CXemMvQ5invPEnYkptLb2K2FiJDwRtCUB,7e756310d9087f29371e0109746c41c7ed4d0e7f,2,0,8000000,8000000,0
153hfb2zJFwvC5nrYSe3Qb4dDN2gnS27fp,2c6347de1dabcc627ecc4d6122a353adfcd5122a,316,1,64797874,64796699,1175
bc1qltfkkusyqxht8geju4zfrxppe2frxsdla4jede,fad36b720401aeb3a332e544919821ca923341bf,65,0,8758954,8758954,0
bc1qlk39na0xqw7r9g8jtfwypdjyq55u2hpqas2psc,fda259f5e603bc32a0f25a5c40b6440529c55c20,1,1,4550000000,0,4550000000
bc1qwpvwry04zur6a8zrny32rm8q9rx5se57yr3xk6,7058e191f51707ae9c439922a1ece028cd48669e,4,0,2749982390,2749982390,0
bc1qqxp0xlafpjunlaw2ne7q0nmkwlhzxpfe367kfs,0182f37fa90cb93ff5ca9e7c07cf7677ee230539,3,0,2484950576,2484950576,0
391JWagRNARWSvvPkTZuFRVHpLz2XtbwaM,503e36bc4389a982273ec2899c66ccd05ad2f677,82,0,12698983,12698983,0
1P6HPA21f7MQbDwjeh1D72WY8HdxkDcUz3,f25285a507920ca3c09f09a73e668c4d1bbf6627,2,0,2114285,2114285,0
1PTqSQm4WEveAxS3hJPGPB7tWa67zUJYbp,f666042eaaf43982f3eb9d371090e33078d2baa1,0,0,0,0,0
bc1q2s30xpnpc29cr6x98knu3y6cwtfs7swmtfp8ha,5422f30661c28b81e8c53da7c8935872d30f41db,0,0,0,0,0
bc1q7w958vt49xcl8qtzruzdnn7en79rpwur8r7f6k,f38b43b17529b1f381621f04d9cfd99f8a30bb83,0,0,0,0,0
bc1q8skpgjdzfah8866zrhxk3lrrff4wgkcdmlfapz,3c2c1449a24f6e73eb421dcd68fc634a6ae45b0d,0,0,0,0,0
1Cit5uqTzoN5YRYcQHRAeLf5rNENwjXLcQ,809514d6103d1db6541989e91b928273aba14981,5,0,5423423,5423423,0
1AsRkzQSorZAc66fdXof9NHTNJdU4T8nC8,6c4298f292ac4f7c62b4e123a569300dcffe526f,3,0,11068652,11068652,0
15EQJQgxKg91YtuASGgJMoMZMsxEudJqvy,2e695c519ad4ada239d6c3e044d135d8d2d2eafe,11,0,33123047,33123047,0
bc1q8fxz3vf05vzy64u872khfcmwpec7gmsvq76fc7,3a4c28b12fa3044d5787f2ad74e36e0e71e46e0c,2,0,3047016,3047016,0
bc1qjcr46p62ffha5eayf7xsd3dl44x6d3kkyuuun3,96075d074a4a6fda67a44f8d06c5bfad4da6c6d6,0,0,0,0,0
1PcJuZdsx5oedibqTPUzJzsZj9ATTSPK7x,f80045f68aa3f8bd638a788503f0555a77c483c3,0,0,0,0,0
bc1qun85qdlx8dy0e9fpjatwvlrgfgue6g0w9kcaha,e4cf4037e63b48fc95219756e67c684a399d21ee,48,0,26213348,26213348,0
1HYaFynWWUnBxaoNxeKxeecm18qAhtseLc,b57aab8205e8f5da450dd31a3a2073cedfef7d7c,152,0,122353629,122353629,0
bc1q627eeu4d4cq7gzdj3ggkpyq8pkrczgrkafkxth,d2bd9cf2adae01e409b28a116090070d87812076,0,0,0,0,0
1JfGYet19mJCQi5MPkD4wsitXxAohkKASE,c1b6ebfb686d5dccea7d90ad1ee5a77f8aec3cc5,531,0,945697272,945697272,0
bc1qpgnmasn4yqeaulczzzp0nkuyypw0tsykklummz,0a27bec2752033de7f021082f9db84205cf5c096,2,0,2402531,2402531,0
1Nv6kdmHWdzvHUUNdgq9HvUH65gb2GEL7w,f0657d3d7378b32a1ba990648948eb594084a1a4,1544,0,2595257946,2595257946,0
1MUs2XWprYLhnnRo2B7ywmDQ63wnHWWekr,e0a781aa651f271ac132399f9a10600e1ecff22c,257,0,386075006,386075006,0
bc1qagz2sgy9rgdqgr726hrmzq2suduwt4nq27tgng,ea04a820851a1a040fcad5c7b10150e378e5d660,0,0,0,0,0
1EFxhjJh2WnJtQaoB6A7Nh6LwJoGYnUr66,916df4df79a44602f933d0e7f03a7861add03916,1615,0,1766607453,1766607453,0
bc1qgmm9gj2dvavv5kyq2u2xa6khh2xyrhd3262uyp,46f654494d6758ca588057146eead7ba8c41ddb1,0,0,0,0,0
bc1q95cyxtqr9amx59k3fqcz3l6t9reazpqkl7r2k8,2d30432c032f766a16d1483028ff4b28f3d10416,0,0,0,0,0
bc1qyqv4jhck5ec7mxjeguu7hudxc7rvzekn8qk8u0,2019595f16a671ed9a594739ebf1a6c786c166d3,0,0,0,0,0
1Q1ERLiwDiNJmxa9pZjfUGwsCJe6uLA2NF,fc56185e7a9b23b734af957a2f3364c85a7e51c2,17,0,8346658,8346658,0
1DQgHHCWDrPHU1z5yWMJFQs8ofMk1Hmiys,881bddcb61539ee15a40e518ce91add95a074c8c,4,0,694546,694546,0
bc1q3ms0km0n69k6fympjmzsrj5faps4t677v503ye,8ee0fb6df3d16da4936196c501ca89e86155ebde,2,0,6929015,6929015,0
19YXCJKucdYLzV1VyP12ySzghEgvFYHEBP,5db71b3fa7d4d88b8ce02752fe9e060096796052,0,0,0,0,0
bc1q8ck44q29hgv8xx82nrjgwyv8nu388d2ar3zr6m,3e2d5a8145ba187318ea98e48711879f2273b55d,0,0,0,0,0
15Dn3Jaf9NmFZVMiZfr8WWnFFXqRDdAv22,2e4b1788dc589060d9cec148028817555367aeed,66,0,314048572,314048572,0
33MjwkdgLgwCV3wEceSzZ2PE1rJrnUUtad,124b0273478b735f2065c251e6c262baa6df0334,2056,2,353658905,353523285,135620
16P9FSNErQHG9CJaW4vJShCsVUbAhMSqYR,3b08aa7a5ede79ce26a0ea83a1ad38b7cbae3671,2,0,15049,15049,0
1LQXhM2CFyrVjG98xBq5Vs5eQ5stszGVPT,d4dd949612a07942984f6a3484b41f159c0ad968,202,9,82342763,80911368,1431395
3LbcCiuc6uHEg7MkBdGZuHVEqKKUjeshH1,cf64823dbe5714233a42558f8439c9564a01d04b,955,167,93212942,74827955,18384987
1hcke8ppK4M9ptYBPTrUkc6m3Jh1j6ChE,07ae7bab9ca3c01e232e1b0ddeaa02c98a6177f0,0,0,0,0,0
bc1qd670fv4053tsdm2pwmr3f722yxwgn0c5qh3a2k,6ebcf4b2afa45706ed4176c714f94a219c89bf14,0,0,0,0,0
17MPmK6REhBCLxbAb2ANpbKsmka3NoY177,45ac138cdb5279a77abc793eb1881a5ef5d979e8,0,0,0,0,0
bc1qmyrks7jj37hnk2eqw6s7knvzhxd32kumasn35r,d907687a528faf3b2b2076a1eb4d82b99b155b9b,0,0,0,0,0
bc1qf4ghjymv428js9jjxvh5fqnhlp5zgxt80phxgn,4d5179136caa8f281652332f448277f868241967,0,0,0,0,0
bc1qukvd5aj6nl2hlfp4lngn9dycaaykn9w7sy7ja4,e598da765a9fd57fa435fcd132b498ef496995de,0,0,0,0,0
bc1q3u8wvz7pa9fj4jwsykqct6jjnewcwf7wxhvd9j,8f0ee60bc1e9532ac9d0258185ea529e5d8727ce,32,0,2603850,2603850,0
bc1qjkjpe8l9qc9vh5p8mkxlqr842duw4ua5nl8fra,95a41c9fe5060acbd027dd8df00cf55378eaf3b4,0,0,0,0,0
bc1qfvcfacp3kyl48lany90jxsft34dx0r2pjeqsu7,4b309ee031b13f53ffb3215f23412b8d5a678d41,0,0,0,0,0
bc1q5qekq27h4ltckw3n2a9p870ljvyyeu4c05ydc3,a033602bd7afd78b3a33574a13f9ff93084cf2b8,177,0,113086266,113086266,0
16fHTAiA6T7rGTbHWXk1mtzEZSYLkro61g,3e162b0f83fca338eda3aba229d603756ef31387,0,0,0,0,0
bc1qs249j4k67fszyepgl8pftra3w3dlnvfkl9vhtg,82aa5956daf260226428f9c2958fb1745bf9b136,0,0,0,0,0
12qNM2LYTjE5UqdbP3azPFBbUYoGTpSjDh,141de8f8c97bbdbb98a069a59fbf486546160a93,15,0,80085027,80085027,0
1hsjYKnfNmsoXeRaPqPHdqFuezRHtFQS9,07bafd165bf8646dedb91146e09c5ef2e6a11437,164,1,422279401,415370315,6909086
bc1q0t4s4s76wuw4plrj9y0290tnyd3y0hfs6nx489,7aeb0ac3da771d50fc72291ea2bd73236247dd30,304,0,315668289,315668289,0
bc1q89crna07uq6cyfncxjv46pdfs0c93rgu4y9jyv,397039f5fee03582267834995d05a983f0588d1c,2,0,4200,4200,0
38cVR7Uuh1rcCz9WKAY3kiJTTtbwCuHjPB,4bedc014ae3bd31306b57247ad29ab8a11646496,4,0,10293333,10293333,0
bc1q3waslawlujqw7qgc6qy2lyxh5s7k3egaezae6g,8bbb0ff5dfe480ef0118d008af90d7a43d68e51d,0,0,0,0,0
1KBZb9wwAvc3co3gD3nmUS47epLESTkZBm,c771a0a6931a34979d2bcab979c711beb63e5883,13,0,5719606,5719606,0
1Cr1K3Hyuwvf7uPV3kH2w6WyEm6T6bWrLY,81ee067f5e424e19cf0df9f450ccdfdd93bc08a4,7,0,26564908,26564908,0
bc1q9fj72v02s9ec2rlf0g7fg87snsz5ttxqstnh9w,2a65e531ea8173850fe97a3c941fd09c0545acc0,1,1,15135,0,15135
14TMdvQ1XZhAkaucfRTwSF61qnRYHLAkvd,25e46b3c8f541c428886a845317b32205cb93735,77,0,193543399,193543399,0
12uHbqAdtMXAhTuwNTeb1StsGWu8zMCWZm,14db9cfbce2886855b1b79608ff4441c251510ae,19,1,33735689,33732025,3664
12YhRTTYrFq6vHUzgSyjw6AT14nQKNMW6A,10f6c34d6c9c61fb277af8359c2746fbfee892b6,0,0,0,0,0
bc1qsx4khx9cj4wkhe3tpg7uedyhzszjw6jwtc79dk,81ab6b98b8955d6be62b0a3dccb4971405276a4e,0,0,0,0,0
bc1qzmgp4ajjf8asq9se94m7wrugk5nhq8ff29jdas,16d01af65249fb0016192d77e70f88b527701d29,0,0,0,0,0
1DxELEJWdYBfptFx2voQ9rRfq3pyEsKEUv,8e138412e3cb25207f96c40a7c60d1a22eba114b,243,0,161230571,161230571,0
148tSFeMzmmwZymX77Z7p8UK2TbafhT2R4,226639a59c081ab278b5ff1adaf6c86e568a0014,87,0,34388054,34388054,0
15SwhY6X28C3UcMWNHumuydBDcDpghfc52,30c8900160905e536895a17b13b05c3fbb63e758,2,0,95936,95936,0
bc1qvtmapgf97gsle8ecdme3xyhzm2wlgxwkx7zpz6,62f7d0a125f221fc9f386ef31312e2da9df419d6,0,0,0,0,0
bc1q57xj35dah8hhpr4rk34cyxyu5lvjzxr2508k5f,a78d28d1bdb9ef708ea3b46b82189ca7d921186a,9,9,6687533,0,6687533
1M4wy5VoXHxVE8cKyTS9C7ViyhptPEEHP5,dc21a5c7cb5ad56c8bc46e51e25f64e5e24c78d3,7,0,62788393,62788393,0
3DwYzfuaEk9KD7Wy3G98HWPvkbsML8Jf2M,866145101a8be7052b628ee14aee9157488f50ad,0,0,0,0,0
1N9SmvWqyM9AVuLTVy6bN4mEhnMcGutYGq,e7f37c11ce404f41e8802fb612b9999e4eac4334,0,0,0,0,0
1JEY1Dtnh6X6pKh2GrDr3NrqnSG8LSfVzw,bd096d30a689d20ded890121f0df1353816f71a2,0,0,0,0,0
bc1qr7quhajxhlptjsv3aksp3hazmjm2ehhvw82cmt,1f81cbf646bfc2b94191eda018dfa2dcb6acdeec,0,0,0,0,0
1ALMqXdmqFzNxRMkfaWCWs34NhWkopg7k,01c3e76911394a4243f8ae5c87b6c8f610ba195d,22,0,35805063,35805063,0
bc1q5e0xrsn9ygyadux7mg0tqp5dlmztj7zfhn3c3v,a65e61c2652209d6f0deda1eb0068dfec4b97849,178,1,65163101,65153032,10069
bc1qgg57xsrnk8xjpl3szmen9q4y8qmxl5ndyqr7mr,4229e34073b1cd20fe3016f33282a438366fd26d,0,0,0,0,0
bc1qgc7epqfh755j33pudjckx399st8vk8dnksq2d2,463d908137f52928c43c6cb16344a582cecb1db3,6,0,2728165,2728165,0
1M2zjMU1kFWLA4hEVgpJqVH6J1cRNwT37E,dbc31f559363ca4cc0b07061a9f207e31b97fb05,0,0,0,0,0
bc1q2a2wqftzhcce4pqkk6swcdqexq6j4teg96hrd2,5754e02562be319a8416b6a0ec341930352aaf28,0,0,0,0,0
19Be7KnyJT36skUZtq1HFu23fSKtjGCiRu,59c42498634bbb76f4a4efe487eedb85edabc2ed,0,0,0,0,0
bc1qn04rg973dth5hprwv74nfc2fak8v4xga5khcsp,9bea3417d16aef4b846e67ab34e149ed8eca991d,0,0,0,0,0
bc1qw2z74f39e4qfksahkrf9jzgm5ts4gse579e5yc,7285eaa625cd409b43b7b0d259091ba2e1544334,2,0,80309,80309,0
bc1ql65fnxqnxlamhwrj999pxkl4yzdjx55tq6avd7,fea899981337fbbbb872294a135bf5209b23528b,0,0,0,0,0
bc1qpqkzvxvvppp90nmql5t4yydyrqnrghp7nwnl5c,082c26198c084257cf60fd175211a41826345c3e,104,0,65131878,65131878,0
bc1qsprr6dn20nj8mpukpcfh64l94kjcdgfrs7ht72,80463d366a7ce47d87960e137d57e5ada586a123,4,1,226842,225062,1780
bc1qw4gvuulltv0y2evtddfxtm0ljp5qp8r6nm7frs,7550ce73ff5b1e45658b6b5265edff9068009c7a,0,0,0,0,0
bc1qyxym9dzl07mhyxuuxes2ue5rxp8emcjs5yn3p5,2189b2b45f7fb7721b9c3660ae6683304f9de250,79,0,60360463,60360463,0
14J1jtwJ2zkCYRTEBBPuakeYoM1cTHZpHj,242010e9eb10f4a86792b19df6d7753b5602a5e4,2,0,8148000,8148000,0
18bSTrufLfuvHwS7JYuF626MBGULSmxTgR,534c475a5c7360b2f1273db4c951c70351aed41e,4,0,5628168,5628168,0
bc1qrfv30as0vcdaezxfudw3xzkuu8eg3kaz5nt3m2,1a5917f60f661bdc88c9e35d130adce1f288dba2,5,0,5177305,5177305,0
bc1q96gjdmpv5w5rnpg4xfzajk0jggqksng9pyh5sn,2e9126ec2ca3a83985153245d959f24201684d05,0,0,0,0,0
bc1qpkl9dst50l3nr6z5h36tuaayy2mfc2vp0jt5xu,0dbe56c1747fe331e854bc74be77a422b69c2981,0,0,0,0,0
bc1q5rs47llsce9wtlddqhpshudg27mmqdl745jkm5,a0e15f7ff0c64ae5fdad05c30bf1a857b7b037fe,3,0,5378576,5378576,0
bc1q8dae9fqr47fncrcquvfqsmg9zaa0gx7xa9d67t,3b7b92a403af933c0f00e312086d05177af41bc6,0,0,0,0,0
bc1qac4ju5knvqu26tx0lpajhv6swrz5xdy6q4yu7t,ee2b2e52d36038ad2ccff87b2bb35070c543349a,2,0,3052577,3052577,0
342BiJbZx3GyUqJBNQZ1DDaByegSwa1oR5,19905386175af3f18df5e5ec23d155492dd62d78,8,0,4041346,4041346,0
bc1qauc6cm0raw0vj3yjhktyvhmxj975qhkarwskqh,ef31ac6de3eb9ec94492bd96465f66917d405edd,0,0,0,0,0
1JVUrm3LEpRe57yse7NMmDGEqyXx7SK9Eq,bfdd0a3531a9b6608908796e7b223357f940bf66,2,1,291321,285078,6243
bc1qdkd4436fs842rnwz2nlzh5zkadjnwyltzreccf,6d9b5ac74981eaa1cdc254fe2bd056eb653713eb,0,0,0,0,0
1PUwf7ybLvvKLJ8NpWeaEChz4WFQtnC2Gx,f69b9fb039b43701e2362de99354c7fc5a47a5eb,13,0,40832732,40832732,0
bc1qzauje8h4d47cnsygk2phyzjwy0hcsgf9drzzkt,17792c9ef56d7d89c088b283720a4e23ef882125,0,0,0,0,0
1KqPNSrb8VBNa9tAs1UZvHPZpLXszSngZ3,ce98e752a44bd88da0445da46e23017b45b47759,20,0,354126615,354126615,0
bc1qusm3rf3gam0gzl49n47vk0cf4dpwq69syvsrnm,e43711a628eede817ea59d7ccb3f09ab42e068b0,0,0,0,0,0
1DWwbNHns2bf2DFF8uZ3Q1mZZPwvbruNDW,894b24d369baf508702d568adf7d4f11dbbe0c84,0,0,0,0,0
1QEZdP8n6hzDfpUCcuziqfRE5cMdFMMQid,fedb8951b52cccbbbce2e0e1c78b1c55f231d8dc,0,0,0,0,0
1LsCRhsygm9TqCkrbLkwdtd2LBwJctszLs,d9e8b9d341ed41d3586d4e36941ecef006da9231,0,0,0,0,0
17edqLBBzLBk88Lpev81gBVdn1HZWth7y2,48eee4651f6c5ee601244251acaa377811c53304,0,0,0,0,0
1Di7RrZx8zQJ2DZogvvGFUmU3yJeJMswVV,8b67ee1b450ecf595a4f39a2c9fc61d1404079b7,0,0,0,0,0
1TESLAAUSDoHfnPL6dB186EnFwP2UP5AD,04f6080b5dd9490c4a767e8991761d6543b5a29b,6,0,100366829,100366829,0
bc1qxcd4vc3ymtp88n3wa8emsnfayyg4h82ly9l3zp,361b566224dac273ce2ee9f3b84d3d21115b9d5f,0,0,0,0,0
36VMz3kzFSnFHkfgTXr7Wdx9bx5HCF8tSs,34a4620abf5a3c740f991d92245bef5fc2a4ad1a,166,0,71507889,71507889,0
15QFaHAKcTfn7wNQhGQDpxHLHBSNn4M6fA,30463c5f1eb3e99f1227ef3ed0bd4ceccf7f12f0,5,0,11992379,11992379,0
3BQU6KAyQLQE5w7xAr6kSSda7F5N3tSV13,6a9007e360c5fb3e5d9cec6a9bd7a1616e152128,76,3,1457179636,1457099163,80473
1BgGsXj9qVnSWcnbs6zbhUrUyWY5wShUBp,751eba9d295ba06870d23d0b0b63cfc6a20c2e0c,2,0,6933041,6933041,0
bc1qw6ymc85xugyajkga5xwrvaq0807yjvk4zkr40y,7689bc1e86e209d9591da19c36740f3bfc4932d5,0,0,0,0,0
bc1qq285m8r5497hjv5al0gd86073pt78gdn0xgkf7,028f4d9c74a97d79329dfbd0d3e9fe8857e3a1b3,97,0,89917114,89917114,0
bc1qxef9pjpqa7km5dudehe6ulsuju0djztstuq4jh,365250c820efadba378dcdf3ae7e1c971ed90970,0,0,0,0,0
bc1qzjulzzszqtudf3ugkmvqda9df3s8luwmmkfdt4,14b9f10a0202f8d4c788b6d806f4ad4c607ff1db,155,0,701672855,701672855,0
bc1qw9ephk2s6l37p75096ff4erhmhdmmdtf6qr8uy,71721bd950d7e3e0fa8f2e929ae477dddbbdb569,0,0,0,0,0
bc1q5v2qd98jhyr548xcyfngvlmtt7mzucjkgx47mq,a3140694f2b9074a9cd82266867f6b5fb62e6256,0,0,0,0,0
bc1qejgt23y3vqdv0q90mpvw4kmancsq86a7sh3wc8,cc90b54491601ac780afd858eadb7d9e2003ebbe,2,0,120298,120298,0
bc1qkwksatyva693h3t5zk24w3ukawjhr4r9msxq8t,b3ad0eac8cee8b1bc5741595574796eba571d465,0,0,0,0,0
bc1qm4508gnf8vz4ge9qdgfdttdu6mndpphfqjqqlm,dd68f3a2693b055464a06a12d5adbcd6e6d086e9,262,9,163889563,163806381,83182
bc1q2vg6j9mc29vu22fp3dq37x0a3k0sqjzsmjn8wu,5311a917785159c529218b411f19fd8d9f004850,0,0,0,0,0
1DEenQhz1qwP1XQbiRB8qRosWp5mkc697B,863674dcb7b4eba387a94adddd294b1e46a73444,0,0,0,0,0
1H7pP6zP8Nnu4qyYxyWQuNmWYosxtMHUF9,b0cc0f5fb1df9839efcb7ddc824cef08f4c0033e,40,0,25380153,25380153,0
1LXjfCBVamkd5HQRzkoXE5YpaiG3YfEjoi,d63a7a6f8e8aa951cebf8de80f9a501ff48bef14,2,0,1623000,1623000,0
19rD1SKVV22nLiwnR1Sc4F5z2mqH4U4XZe,610f696a2997355d56bb2864ee4348965e4e905f,0,0,0,0,0
19fxK9q8h3f9iebjUM5RpsXTmhzFyQkgbb,5f1efc5ac4b85c61ae5b4404ae81e598f6d8464f,7,0,10885067,10885067,0
18xibxvSLsvrvQBYB4hrq3dvEB1dobK5dy,57527c96fa35700d645a9a477f94861dce575662,6,0,6053000,6053000,0
bc1qd2060yfr7xj7fzz6vej2enx8u86yj74qq9nh4t,6a9fa79123f1a5e4885a6664acccc7e1f4497aa0,15,0,10250469,10250469,0
18ZzLKhiBP6fAerWyXkk7M4nTFJ5XdnYCC,53060cf1baa7bd045c5943f69cae6abbd0945a02,4,0,3396000,3396000,0
bc1qdy9ny8huj6a24cts3c7efj7srqs9295u3kmllu,690b321efc96baaae1708e3d94cbd0182055169c,0,0,0,0,0
1Hf64aVtMHsvyjwkrtKsqXM1K4UcHZw94i,b6b60b5baef65152424d7a81e52429b738463909,2,0,4772343,4772343,0
1KJLHkxH3aSWVg8SCCADDUZ564rTaUy8X7,c8b96fe22533463a045f8d3e5931220e40d814f6,0,0,0,0,0
bc1qf8uknsea9juw9qfvcap20psdg2ezer0mmrzs4g,49f969c33d2cb8e2812cc742a7860d42b22c8dfb,2,0,8458487,8458487,0
3LuTLGzTmN9Uy7RWZHRSY4Zi3BiouHZM1t,d2c4978a3f3903e1381cbb2f37c6e3cd7e4f0cc1,490,75,24748321,20451677,4296644
bc1q27qumlu89lzlvdshzz799zw7n22s956un7cd7e,5781cdff872fc5f6361710bc5289de9a9502d35c,0,0,0,0,0
bc1qpdy68acnrf4u9v0yllaj9m3j6sg3mypsfkdp4j,0b49a3f7131a6bc2b1e4fffb22ee32d4111d9030,63,0,14887386,14887386,0
3DVvoshy67mXXFs1rJCuTQyPT8qwJwKmPM,8188a9ffac9175b9e549707b582780ff61782b21,0,0,0,0,0
bc1q7y7fd6utql5cgj6kg22ceaykn468sd9tapmcq8,f13c96eb8b07e9844b5642958cf4969d747834ab,7,0,515466,515466,0
bc1qm5a8ky9q9fl8ywheu9uqgfrfd5qkq54nea46k4,dd3a7b10a02a7e723af9e1780424696d016052b3,0,0,0,0,0
bc1q3lchecjd3xkwu3ep2x3fn060lkvdtqu2tsnlq9,8ff17ce24d89acee472151a299bf4ffd98d5838a,0,0,0,0,0
bc1q42cv9a3vsvjzxj7k4yc24xavgxkzhchhn8gklt,aab0c2f62c8324234bd6a930aa9bac41ac2be2f7,0,0,0,0,0
bc1qnrtwguhf5yv0j4a3pxjszzl0hph67fq3mjhdtl,98d6e472e9a118f957b109a5010befb86faf2411,0,0,0,0,0
1NsnepSrruzypCEGS8L36JZ2ALUWvTP558,eff58c465a96da623e0d0ab7d80be884cd4386cb,37,0,126063983,126063983,0
1BxX8yWNcofba8eUPhu7ADvUNV8dv97uj,0212814b5849b09d69df9aee161cee5c84127960,39,0,59146742,59146742,0
bc1qvk9qppvt0accvn8lqtc7yp3lze4h7jncxndgw2,658a00858b7f71864cff02f1e2063f166b7f4a78,4,0,14532756,14532756,0
17WqsBwFEUij1Tgu2RMiL1wFRq6kRhgUNq,47759bba268f4816aec9d6a3c30898a04e452b26,2,0,365718,365718,0
bc1qnw9390u7xk0q5nlvws66ct7ewc47ujp36pcpjf,9b8b12bf9e359e0a4fec7435ac2fd9762bee4831,7,0,31849177,31849177,0
bc1q4apzuc77cq5claaw90fq9esyvjhvl2t2rjgy89,af422e63dec0298ff7ae2bd202e60464aecfa96a,6,0,34490657,34490657,0
bc1qyg37a39j2zr68radug7fdc968dpd0j4d6a0v2y,2223eec4b25087a38fade23c96e0ba3b42d7caad,31,0,271189624,271189624,0
1MikgEXRcoWnn169EWBaHkXQy3ZrLEy8dt,e3480784247e5e5288dac3a093174ecfbf4d8716,4,0,20591912,20591912,0
